student_id,gender,age,study_hours,attendance_rate,previous_grades,parental_education,family_income_level,course,semester,grade,passed
STU-0497,Female,21,22.9,49.7,2.1,Bachelor,Medium,Mathematics,Spring 2025,49.6,0
STU-0497,Female,21,21.9,100.0,2.1,Bachelor,Medium,History,Spring 2024,69.9,1
STU-0497,Female,21,4.0,55.4,2.1,Bachelor,Medium,History,Fall 2023,43.8,0
STU-0498,Male,21,27.3,65.3,3.83,Master,Low,History,Fall 2023,67.5,1
STU-0498,Male,21,23.5,78.6,3.83,Master,Low,History,Spring 2024,61.0,1
STU-0498,Male,21,15.3,61.3,3.83,Master,Low,History,Fall 2024,65.6,1
STU-0499,Female,25,11.7,78.1,1.9,High School,Low,English,Fall 2023,56.0,1
STU-0499,Female,25,9.7,72.6,,High School,Low,Mathematics,Spring 2025,39.1,0
STU-0499,Female,25,16.6,77.0,1.9,High School,Low,Computer Science,Fall 2024,29.7,0
STU-0499,Female,25,23.8,67.1,1.9,High School,Low,Science,Spring 2024,33.5,0
STU-0500,Male,20,19.6,62.4,2.9,PhD,High,Mathematics,Fall 2023,67.3,1
STU-0500,Male,20,21.6,82.5,2.9,PhD,High,Computer Science,Spring 2024,78.5,1
